image,GT,PSNR,SSIM,MAE,LPIPS,NIQE
r00816405t.png,r00816405t.png,22.934922486768752,0.9560441970825195,0.06537086516618729,0.035977546125650406,3.822851042574308
r00869422t.png,r00869422t.png,19.395656963681233,0.8421584963798523,0.10164857655763626,0.06614546477794647,5.232286005375137
r00879054t.png,r00879054t.png,23.008052443211827,0.9283351898193359,0.05972955748438835,0.05073914676904678,4.025529782132889
r01058910t.png,r01058910t.png,12.811583094598253,0.8653554916381836,0.22348006069660187,0.10147692263126373,4.089745881796743
r01170470t.png,r01170470t.png,30.361104806852637,0.977135181427002,0.02073526754975319,0.025420483201742172,3.8846212128317634
r01474187t.png,r01474187t.png,22.81410093274414,0.9606810212135315,0.06645148992538452,0.029741790145635605,5.157509055316839
r0150031ft.png,r0150031ft.png,23.83384219384011,0.9703108668327332,0.05853983759880066,0.026562009006738663,4.559296043246583
r01559391t.png,r01559391t.png,17.3271126331015,0.7591924071311951,0.11379122734069824,0.1374397575855255,2.7695439928985213
r02189767t.png,r02189767t.png,27.607183173095933,0.9128525853157043,0.030646605417132378,0.059402965009212494,3.278260350970151
r02354285t.png,r02354285t.png,28.639428084337286,0.9057105183601379,0.02415565587580204,0.06311678886413574,4.009861350764126
r02508493t.png,r02508493t.png,25.763232411392664,0.9633423686027527,0.04689539968967438,0.03446430712938309,3.4415809400223645
r0287344at.png,r0287344at.png,33.44228603104781,0.9888830780982971,0.01678609475493431,0.009681662544608116,3.3624546617217024
r02897203t.png,r02897203t.png,30.81516274552502,0.9835569262504578,0.025238405913114548,0.013081418350338936,3.287843279321853
r03193652t.png,r03193652t.png,19.460028305279472,0.8773901462554932,0.09556376188993454,0.07432135939598083,5.140269551085006
r0341853dt.png,r0341853dt.png,21.353587348409768,0.9368957877159119,0.0704227015376091,0.11037692427635193,3.4734595365828747
r0372042dt.png,r0372042dt.png,27.160414092555794,0.9386419653892517,0.03460097312927246,0.056816935539245605,5.515330711949317
r04317453t.png,r04317453t.png,24.92551592294429,0.9679832458496094,0.051317159086465836,0.044785939157009125,4.066194028447899
