image,GT,PSNR,SSIM,MAE,LPIPS,NIQE
low00690.png,normal00690.png,30.56677284459481,0.8884880542755127,0.02201979234814644,0.13317033648490906,4.739502750483202
low00691.png,normal00691.png,28.21988675133058,0.85846346616745,0.028632840141654015,0.14471183717250824,4.766483313801969
low00692.png,normal00692.png,25.42013414715553,0.882603108882904,0.0438847579061985,0.10680566728115082,4.6435753711447845
low00693.png,normal00693.png,25.78294377123563,0.8874549865722656,0.041884154081344604,0.10426582396030426,4.524949204321309
low00694.png,normal00694.png,21.167346242914917,0.8865367770195007,0.07779418677091599,0.1067643091082573,4.522796353580472
low00695.png,normal00695.png,21.71790767215386,0.8892853856086731,0.07307561486959457,0.10465479642152786,4.530736798370085
low00696.png,normal00696.png,23.488386207064394,0.8792645335197449,0.05620590224862099,0.17887364327907562,3.97930929748476
low00697.png,normal00697.png,22.92477699164335,0.8741853833198547,0.05981489643454552,0.17958369851112366,4.056394302951867
low00698.png,normal00698.png,22.97599148384851,0.8944553732872009,0.06398653239011765,0.12469063699245453,3.5590702657246633
low00699.png,normal00699.png,22.841563703465397,0.871633768081665,0.06376062333583832,0.13253988325595856,3.4419931400568133
low00700.png,normal00700.png,20.222557624626056,0.8088359832763672,0.07967878878116608,0.10079070925712585,4.254872738211269
low00701.png,normal00701.png,20.47579231582047,0.8183662295341492,0.07745218276977539,0.09755314886569977,4.346219219620093
low00702.png,normal00702.png,26.494536048623107,0.8960378766059875,0.03623339161276817,0.18861201405525208,4.204982754494332
low00703.png,normal00703.png,22.832803846100393,0.8832072615623474,0.06511582434177399,0.19121727347373962,4.363296873487068
low00704.png,normal00704.png,26.197075491000152,0.8926712870597839,0.038496311753988266,0.18966183066368103,4.280882141038949
low00705.png,normal00705.png,25.442267607608034,0.8784511089324951,0.04378969967365265,0.2118413746356964,4.750958176635888
low00706.png,normal00706.png,26.389570344610615,0.8800835013389587,0.03819504752755165,0.21357972919940948,4.956918632999326
low00707.png,normal00707.png,26.021463861850012,0.8787345886230469,0.04017628729343414,0.2108578085899353,5.085050839075163
low00708.png,normal00708.png,24.50423895646719,0.8704976439476013,0.04751632362604141,0.2003869265317917,6.173107569581553
low00709.png,normal00709.png,25.003226285502492,0.8728882670402527,0.04393734410405159,0.19731639325618744,6.255996633206449
low00710.png,normal00710.png,22.016115894792186,0.9215529561042786,0.06955314427614212,0.10701372474431992,5.694069538064025
low00711.png,normal00711.png,22.017396844764686,0.9213935732841492,0.06964986026287079,0.10928027331829071,5.649526072169956
low00712.png,normal00712.png,16.288206481029885,0.8645537495613098,0.1431083232164383,0.15770107507705688,5.96248581469119
low00713.png,normal00713.png,15.89794171782322,0.8430671095848083,0.14763963222503662,0.19051751494407654,5.665380547447717
low00714.png,normal00714.png,28.497723509968644,0.8790130615234375,0.02796774171292782,0.11870502680540085,2.78610208317927
low00715.png,normal00715.png,28.408753028863437,0.8823172450065613,0.028395701199769974,0.11851269006729126,2.8870039840233357
low00716.png,normal00716.png,25.35763637406059,0.9297921657562256,0.04687357321381569,0.12026850134134293,3.92404096005852
low00717.png,normal00717.png,25.29404617610528,0.9017719626426697,0.04495195299386978,0.17648911476135254,4.5361371272952695
low00718.png,normal00718.png,23.094734222019376,0.8676964640617371,0.0612373910844326,0.17164699733257294,3.193608899520773
low00719.png,normal00719.png,22.467727080019433,0.8666685223579407,0.06630434840917587,0.17115367949008942,3.0271193525323192
low00720.png,normal00720.png,14.2898770038496,0.7967650294303894,0.16716331243515015,0.14606794714927673,4.013034708276263
low00721.png,normal00721.png,14.083091717291197,0.7916118502616882,0.17146511375904083,0.14407610893249512,4.147081179487168
low00722.png,normal00722.png,16.57168316385993,0.8323014378547668,0.1344417929649353,0.16135795414447784,3.1719598509037286
low00723.png,normal00723.png,16.312335677491976,0.8271793723106384,0.13988551497459412,0.16413892805576324,3.2475099420368108
low00724.png,normal00724.png,13.585955731398158,0.6848194003105164,0.1896657794713974,0.38575300574302673,3.1327087124704334
low00725.png,normal00725.png,13.713939091058151,0.7025812268257141,0.18785370886325836,0.3757702112197876,3.1222463166587215
low00726.png,normal00726.png,20.47051417517445,0.7813901305198669,0.07413116097450256,0.44567063450813293,4.005054311724908
low00727.png,normal00727.png,21.054316509250327,0.7872688174247742,0.06887676566839218,0.4400906562805176,4.042877102128639
low00728.png,normal00728.png,20.9474293010952,0.7578954100608826,0.06985744833946228,0.44322669506073,4.107654095048628
low00729.png,normal00729.png,17.159936683049267,0.8829497694969177,0.12939703464508057,0.13560828566551208,3.97368304975968
low00730.png,normal00730.png,17.0655607048547,0.8847969174385071,0.13073943555355072,0.13176468014717102,3.7444380234844643
low00731.png,normal00731.png,20.48469642540244,0.8998346924781799,0.08207902312278748,0.14899702370166779,3.3076775348029255
low00732.png,normal00732.png,22.21987613238837,0.9051144123077393,0.0675881877541542,0.14251162111759186,3.362521709208262
low00733.png,normal00733.png,27.289637666418262,0.9269002079963684,0.03372562304139137,0.08459597080945969,3.4616460614001023
low00734.png,normal00734.png,27.58702272690053,0.9275920987129211,0.0325528085231781,0.08445307612419128,3.4454157176479847
low00735.png,normal00735.png,19.85300384115824,0.8563475012779236,0.08427818864583969,0.1151810809969902,3.2196312970164476
low00736.png,normal00736.png,19.897761935591745,0.8650085926055908,0.08370860666036606,0.11573788523674011,2.9785089873883317
low00737.png,normal00737.png,24.797741817542235,0.8679439425468445,0.04960957542061806,0.21258662641048431,4.891633266389501
low00738.png,normal00738.png,24.569777277666848,0.8756688237190247,0.05143772065639496,0.20800982415676117,4.730404563739034
low00739.png,normal00739.png,20.110024757685224,0.8562052845954895,0.08355583250522614,0.2581956684589386,4.231310480384852
low00740.png,normal00740.png,20.914906274900456,0.8557453155517578,0.07420948147773743,0.28753840923309326,4.269053806910042
low00741.png,normal00741.png,19.22132343579159,0.8550469279289246,0.09983725845813751,0.1400577425956726,4.503785011916941
low00742.png,normal00742.png,21.138794642065456,0.8403388857841492,0.07758526504039764,0.20879675447940826,5.13167950772311
low00743.png,normal00743.png,23.51237768665479,0.8993079662322998,0.05669371038675308,0.11728090047836304,4.0128145680160126
low00744.png,normal00744.png,24.006802578964475,0.8795554637908936,0.054545871913433075,0.1476668417453766,4.19519770043423
low00745.png,normal00745.png,19.551643342755305,0.7916311621665955,0.08992531895637512,0.21912074089050293,4.1764482669207
low00746.png,normal00746.png,18.868058436390715,0.774719774723053,0.09788062423467636,0.2244601994752884,4.214815641127269
low00747.png,normal00747.png,22.690684931434774,0.9009003043174744,0.0630926564335823,0.11949850618839264,4.203988273663349
low00748.png,normal00748.png,22.655297210462383,0.9094827175140381,0.06398002058267593,0.11484305560588837,4.228426868008263
low00749.png,normal00749.png,27.99981160701742,0.9031316637992859,0.030714860185980797,0.1735849380493164,4.474410836097644
low00750.png,normal00750.png,28.527513502433692,0.8872407078742981,0.02891063690185547,0.16027018427848816,4.446583753059957
low00751.png,normal00751.png,22.58991735460225,0.8895139098167419,0.06477171182632446,0.2033863663673401,4.6235615124056295
low00752.png,normal00752.png,19.99214140708519,0.8771331310272217,0.08979707956314087,0.21456459164619446,4.627536310685538
low00753.png,normal00753.png,17.253632431942187,0.8194028735160828,0.12634854018688202,0.2570191025733948,4.927065403182713
low00754.png,normal00754.png,16.233793934158662,0.805863618850708,0.1441734880208969,0.2590441107749939,4.606390372623435
low00755.png,normal00755.png,17.26986381812253,0.8032529354095459,0.12970878183841705,0.3022645115852356,4.516274216116512
low00756.png,normal00756.png,17.593863276461647,0.8042433857917786,0.12436918169260025,0.3066982626914978,4.540718601706506
low00757.png,normal00757.png,20.67095733582972,0.8420460820198059,0.07722541689872742,0.1705743968486786,3.241370802374851
low00758.png,normal00758.png,20.92540475660863,0.8411285877227783,0.0756460577249527,0.15895068645477295,2.9406708322004835
low00759.png,normal00759.png,18.388854446574776,0.799537718296051,0.10556691884994507,0.1982082724571228,4.2479082507296395
low00760.png,normal00760.png,18.107473424864004,0.8241997361183167,0.10989981889724731,0.19197982549667358,4.712936812177229
low00761.png,normal00761.png,18.201250330601773,0.8918523788452148,0.10063455998897552,0.1127002164721489,5.296229196220714
low00762.png,normal00762.png,18.019702903069184,0.8905863761901855,0.10198289155960083,0.1149921864271164,5.087189021617271
low00763.png,normal00763.png,12.405981388945266,0.7263729572296143,0.23268552124500275,0.28621572256088257,10.551021661330553
low00764.png,normal00764.png,12.077746851944255,0.7209188342094421,0.2386925369501114,0.28019168972969055,10.955768248065938
low00765.png,normal00765.png,18.878817668869402,0.7730104923248291,0.09516765177249908,0.23472630977630615,4.976903357834417
low00766.png,normal00766.png,19.688157350765522,0.7914913296699524,0.0862751379609108,0.2295287549495697,4.869476020549657
low00767.png,normal00767.png,18.092264213849912,0.7259325981140137,0.10156544297933578,0.2924312651157379,3.331050491971837
low00768.png,normal00768.png,18.9672577845659,0.7236106395721436,0.09178239852190018,0.27197372913360596,3.2778485894390426
low00769.png,normal00769.png,14.3295409535836,0.7334141731262207,0.18158064782619476,0.33359330892562866,5.767099671804615
low00770.png,normal00770.png,14.175081532408711,0.7262007594108582,0.18644045293331146,0.3201996386051178,5.882568733901882
low00771.png,normal00771.png,16.178594532569683,0.644157350063324,0.1373518854379654,0.19719630479812622,5.5607680773112955
low00772.png,normal00772.png,16.6398195380765,0.7544474601745605,0.1326552927494049,0.19474579393863678,5.717732410108951
low00773.png,normal00773.png,23.228566020490465,0.9109179377555847,0.056430794298648834,0.14558693766593933,5.161263454055648
low00774.png,normal00774.png,25.07338170411601,0.9114362597465515,0.04154930263757706,0.15127436816692352,5.376573699626778
low00775.png,normal00775.png,23.593354015742662,0.8171696662902832,0.05286433920264244,0.17083175480365753,3.4378324685100043
low00776.png,normal00776.png,25.178661203039894,0.8289740681648254,0.04241291433572769,0.16136446595191956,3.535785983948248
low00777.png,normal00777.png,22.204297088944305,0.7731801867485046,0.06330157816410065,0.23076149821281433,3.616048602273613
low00778.png,normal00778.png,22.472175493823485,0.7834196090698242,0.061959121376276016,0.21535509824752808,3.483358404424816
low00779.png,normal00779.png,11.83797240707088,0.6857784390449524,0.243218332529068,0.31711268424987793,4.7476093530108185
low00780.png,normal00780.png,11.767987246838029,0.6834998726844788,0.24563315510749817,0.31800857186317444,4.8520903583476604
low00781.png,normal00781.png,18.517546056426582,0.8044626116752625,0.1071743369102478,0.20529773831367493,3.4270019963619767
low00782.png,normal00782.png,19.70764296344264,0.824549674987793,0.09204533696174622,0.1988457441329956,3.4508323946267327
low00783.png,normal00783.png,20.35432386245094,0.8257282376289368,0.07733668386936188,0.20186573266983032,3.5266665878239523
low00784.png,normal00784.png,19.566491987818473,0.7525952458381653,0.09359445422887802,0.2746295928955078,3.543912931178223
low00785.png,normal00785.png,19.45257115725818,0.7462647557258606,0.09480547904968262,0.27396106719970703,3.5486275804357246
low00786.png,normal00786.png,18.237505135525964,0.7486376762390137,0.11163220554590225,0.2781566083431244,3.5332345512349814
low00787.png,normal00787.png,18.152732779879464,0.7638832926750183,0.10870349407196045,0.20902812480926514,2.1626706215866993
low00788.png,normal00788.png,20.223472671423583,0.7883110642433167,0.08335019648075104,0.20133884251117706,2.1711765355062247
low00789.png,normal00789.png,18.543901757610527,0.7711549401283264,0.10411819815635681,0.20597034692764282,2.113568356701998
Average,-,20.839736203024614,0.8340553045272827,0.08931171847507358,0.1970665282011032,4.329031143730996
