image,GT,PSNR,SSIM,MAE,LPIPS,NIQE
low00690.png,normal00690.png,23.83036608140415,0.8750419020652771,0.058275334537029266,0.19033730030059814,6.537788757269857
low00691.png,normal00691.png,20.395861787444154,0.8341771960258484,0.08669038861989975,0.20525987446308136,6.8780297797485535
low00692.png,normal00692.png,26.687193229903027,0.8937492370605469,0.033296145498752594,0.10065452754497528,4.704757370316805
low00693.png,normal00693.png,26.471490498884865,0.8963596224784851,0.03574690595269203,0.09824167191982269,4.809754411368367
low00694.png,normal00694.png,26.6126521099341,0.8971404433250427,0.03664558753371239,0.11859890818595886,5.0811706768414595
low00695.png,normal00695.png,27.14363382112001,0.8994577527046204,0.033641062676906586,0.11690011620521545,5.046920150310723
low00696.png,normal00696.png,25.245281648572202,0.8820511698722839,0.04499292001128197,0.19388623535633087,4.39381851215725
low00697.png,normal00697.png,25.95409295586952,0.8814983367919922,0.03979381546378136,0.19659899175167084,4.482273072001413
low00698.png,normal00698.png,24.902336025431957,0.8983816504478455,0.049881450831890106,0.1249106228351593,4.534051876569662
low00699.png,normal00699.png,26.788044241925874,0.8844267725944519,0.032391730695962906,0.11881361901760101,4.568668689612674
low00700.png,normal00700.png,22.36410480160417,0.8281633853912354,0.061420194804668427,0.09649793803691864,4.8688541753612276
low00701.png,normal00701.png,22.45227626754907,0.8366310000419617,0.061207324266433716,0.09293200075626373,4.87686493791155
low00702.png,normal00702.png,21.300473897549494,0.8795388340950012,0.07972439378499985,0.19000700116157532,4.74953418897704
low00703.png,normal00703.png,22.318626176565846,0.884288489818573,0.069728784263134,0.1864290088415146,4.591054382723074
low00704.png,normal00704.png,21.813242395672383,0.8814389705657959,0.07473433017730713,0.189067080616951,4.609919245315005
low00705.png,normal00705.png,26.738987150287237,0.8880149722099304,0.03669465705752373,0.1781015843153,4.446599710991451
low00706.png,normal00706.png,24.25887375853896,0.8849355578422546,0.05226447433233261,0.2022595852613449,4.4940351406077435
low00707.png,normal00707.png,25.588439937444285,0.8862708210945129,0.04390356317162514,0.17671944200992584,4.723063010355123
low00708.png,normal00708.png,21.650841170361716,0.8687860369682312,0.07462361454963684,0.151591494679451,4.934040720443746
low00709.png,normal00709.png,21.38283166947554,0.8705174326896667,0.07739472389221191,0.1468002051115036,4.9699900980916665
low00710.png,normal00710.png,23.89415675341606,0.9380865097045898,0.0568460077047348,0.10798287391662598,6.14161605581246
low00711.png,normal00711.png,24.239889578779405,0.9396159052848816,0.05435622110962868,0.10753584653139114,6.1272262646577795
low00712.png,normal00712.png,19.702024602675575,0.9291593432426453,0.09969953447580338,0.09036488831043243,7.453104168494718
low00713.png,normal00713.png,18.627480220682465,0.9208568930625916,0.11351478844881058,0.09696623682975769,7.648170599097656
low00714.png,normal00714.png,15.008570916435316,0.8058419227600098,0.1662009060382843,0.13140621781349182,3.1460189456440046
low00715.png,normal00715.png,14.84333054901714,0.8030009269714355,0.16910681128501892,0.13383588194847107,3.3266861319419756
low00716.png,normal00716.png,23.292857467619385,0.9178459048271179,0.06123783066868782,0.13066017627716064,4.529275780272343
low00717.png,normal00717.png,27.574332617167748,0.897886335849762,0.03502707928419113,0.14844270050525665,4.034364566925608
low00718.png,normal00718.png,21.75018504184793,0.8469039797782898,0.07422938942909241,0.21466471254825592,4.524537810716698
low00719.png,normal00719.png,21.591697665391013,0.8477949500083923,0.07575290650129318,0.21263979375362396,4.471266847372546
low00720.png,normal00720.png,13.294398170030284,0.7693002820014954,0.1920146644115448,0.14623388648033142,3.784268212293889
low00721.png,normal00721.png,13.673545459993692,0.7784977555274963,0.18231531977653503,0.1428776979446411,3.9796528493850474
low00722.png,normal00722.png,16.18356419349458,0.823495626449585,0.14065782725811005,0.1495082527399063,3.8322236877434284
low00723.png,normal00723.png,18.253413286798562,0.8558172583580017,0.10644534230232239,0.13814200460910797,3.780816357539759
low00724.png,normal00724.png,15.183234209914115,0.7121415734291077,0.1580723077058792,0.33498236536979675,3.3845738816956774
low00725.png,normal00725.png,11.434218843168358,0.6313570141792297,0.25423362851142883,0.3545757532119751,3.5662732655804943
low00726.png,normal00726.png,16.559638283299336,0.743863582611084,0.12417000532150269,0.4412466585636139,4.080109484032654
low00727.png,normal00727.png,17.43669671040804,0.7520136833190918,0.11002330482006073,0.43818315863609314,4.030167099824395
low00728.png,normal00728.png,16.441732202788323,0.7114251255989075,0.125636026263237,0.4530618488788605,4.169493577753469
low00729.png,normal00729.png,21.44205117884904,0.9125690460205078,0.07663027942180634,0.14403203129768372,4.609973843349533
low00730.png,normal00730.png,21.990369320855056,0.916506826877594,0.07174713909626007,0.13811491429805756,4.508251983527722
low00731.png,normal00731.png,25.721095629293394,0.9029665589332581,0.044335126876831055,0.1759846955537796,4.571587721082033
low00732.png,normal00732.png,26.473953815289313,0.9030347466468811,0.039940014481544495,0.1759459376335144,4.626857932809475
low00733.png,normal00733.png,29.627260841889708,0.921238899230957,0.025523144751787186,0.12308115512132645,4.499595476035834
low00734.png,normal00734.png,29.933054215790648,0.9216601848602295,0.024392900988459587,0.1226905807852745,4.552161579519995
low00735.png,normal00735.png,18.061242767781273,0.831164538860321,0.1052427738904953,0.11928996443748474,3.944456765712169
low00736.png,normal00736.png,19.692435394470774,0.8543462157249451,0.08393263071775436,0.11229531466960907,3.596403850360336
low00737.png,normal00737.png,21.592771335012266,0.8609277606010437,0.07307884842157364,0.2315637320280075,5.137110889663742
low00738.png,normal00738.png,21.728070241040296,0.8684508800506592,0.07204221189022064,0.22657784819602966,5.004631721010697
low00739.png,normal00739.png,19.11444121213514,0.8498262763023376,0.09260435402393341,0.21465662121772766,4.297430600716248
low00740.png,normal00740.png,18.128582485651712,0.8414079546928406,0.10455922037363052,0.22787520289421082,4.116311232556544
low00741.png,normal00741.png,20.845415413030786,0.8694872856140137,0.08032770454883575,0.15429389476776123,6.202884245177771
low00742.png,normal00742.png,22.709470438334375,0.849961519241333,0.06546688079833984,0.1726035624742508,4.871224034663537
low00743.png,normal00743.png,17.13464322563214,0.8494958877563477,0.13129445910453796,0.18342526257038116,5.364657335845368
low00744.png,normal00744.png,16.169307552183284,0.8265821933746338,0.14882704615592957,0.19755937159061432,4.7369880365709935
low00745.png,normal00745.png,19.773392582781188,0.7989480495452881,0.08796554058790207,0.27915525436401367,4.6588013035861655
low00746.png,normal00746.png,18.406660148074497,0.781372606754303,0.10471222549676895,0.28568994998931885,4.701757842899694
low00747.png,normal00747.png,17.967857951061163,0.8723109364509583,0.1222996711730957,0.14511403441429138,4.730349623703178
low00748.png,normal00748.png,17.980101906959767,0.8791049122810364,0.1225307434797287,0.14103572070598602,4.781403427721749
low00749.png,normal00749.png,27.62484706063633,0.8990983963012695,0.033834923058748245,0.1707499623298645,4.434312038240434
low00750.png,normal00750.png,26.41412560718819,0.8766965270042419,0.0381351076066494,0.16411684453487396,4.229565800520996
low00751.png,normal00751.png,18.728020067058424,0.8541167378425598,0.10399484634399414,0.199040949344635,3.9649151002307788
low00752.png,normal00752.png,17.221246938999904,0.8408018946647644,0.1269657462835312,0.20049604773521423,3.7659842917824937
low00753.png,normal00753.png,15.57522938176788,0.7908194065093994,0.15423403680324554,0.26030778884887695,4.684915220179956
low00754.png,normal00754.png,15.908592061805784,0.7986516356468201,0.1478879451751709,0.258522093296051,4.636638338827079
low00755.png,normal00755.png,15.525558110459025,0.7656977772712708,0.1551026850938797,0.28421735763549805,4.3509911616821855
low00756.png,normal00756.png,17.271886843860283,0.7898415923118591,0.12329631298780441,0.28814172744750977,4.217315524707787
low00757.png,normal00757.png,19.515644165580998,0.8392216563224792,0.08972708880901337,0.1861175000667572,3.46654172851013
low00758.png,normal00758.png,20.06612195932817,0.8431739211082458,0.08230579644441605,0.1824541687965393,3.4084283030481717
low00759.png,normal00759.png,12.757951862152083,0.7104828953742981,0.21305698156356812,0.23140229284763336,4.696995986478244
low00760.png,normal00760.png,12.72003069902026,0.7358457446098328,0.2154082953929901,0.22189608216285706,4.70874181238934
low00761.png,normal00761.png,16.938140453195643,0.8717987537384033,0.11299711465835571,0.1580193191766739,4.227973902781963
low00762.png,normal00762.png,15.821116801181411,0.8481161594390869,0.13188131153583527,0.18096941709518433,3.9756664445415146
low00763.png,normal00763.png,15.072259436755768,0.7723140120506287,0.1641637533903122,0.28593066334724426,10.954658711988282
low00764.png,normal00764.png,15.749607430148933,0.7922616004943848,0.1505672037601471,0.2627047300338745,10.70687713971412
low00765.png,normal00765.png,20.368568471071725,0.7723161578178406,0.07658608257770538,0.23535215854644775,5.004826384542428
low00766.png,normal00766.png,20.79713023800444,0.7844314575195312,0.07318000495433807,0.23100674152374268,5.133229685326081
low00767.png,normal00767.png,15.731138701315764,0.7202742695808411,0.13286729156970978,0.3012607991695404,4.26577932420622
low00768.png,normal00768.png,15.713198974752425,0.7349318861961365,0.13711431622505188,0.27943021059036255,4.458848618261264
low00769.png,normal00769.png,17.982261613066456,0.8107343316078186,0.11414463818073273,0.3388296663761139,6.327625702427962
low00770.png,normal00770.png,18.491199957834382,0.8168384432792664,0.10736202448606491,0.3400046229362488,6.52804071012547
low00771.png,normal00771.png,18.91540856252915,0.6594143509864807,0.08719311654567719,0.17757737636566162,5.8153216598952175
low00772.png,normal00772.png,19.16026558766642,0.7688779234886169,0.08849253505468369,0.17897596955299377,6.034011815152186
low00773.png,normal00773.png,23.92909768738841,0.917708158493042,0.0542147234082222,0.1597559154033661,5.479901386887815
low00774.png,normal00774.png,25.045019365339492,0.9180857539176941,0.04457862675189972,0.16821962594985962,5.910477953613772
low00775.png,normal00775.png,22.975059460463726,0.8513752818107605,0.05588015541434288,0.14363513886928558,4.023110621294844
low00776.png,normal00776.png,26.453832930882907,0.8481459617614746,0.037079229950904846,0.14946743845939636,4.0423303444286365
low00777.png,normal00777.png,23.295115456351986,0.8138477206230164,0.05300864204764366,0.19034340977668762,4.026613806925346
low00778.png,normal00778.png,24.730991404426167,0.8138518333435059,0.047990232706069946,0.1839865744113922,4.036207642427977
low00779.png,normal00779.png,16.030187126556545,0.7772718071937561,0.14273926615715027,0.26140570640563965,5.235188984602584
low00780.png,normal00780.png,15.042057029080123,0.7598133087158203,0.1623269021511078,0.26439642906188965,5.0733637454803295
low00781.png,normal00781.png,16.195500076637256,0.7902438640594482,0.1412765234708786,0.22523723542690277,3.983717634375479
low00782.png,normal00782.png,17.240803623253946,0.8138940930366516,0.12375245243310928,0.21977019309997559,3.857969170363156
low00783.png,normal00783.png,16.86208249186412,0.8094515204429626,0.1301376223564148,0.21935385465621948,3.8295387812288024
low00784.png,normal00784.png,15.378269690853328,0.7182634472846985,0.15458448231220245,0.3494783639907837,3.967485558009025
low00785.png,normal00785.png,16.003621463476005,0.7164800763130188,0.14309602975845337,0.34851521253585815,4.337776576891118
low00786.png,normal00786.png,15.559534053872037,0.720906674861908,0.15219292044639587,0.347650408744812,4.296632113409036
low00787.png,normal00787.png,21.573967967459676,0.7899920344352722,0.06879857182502747,0.20346899330615997,2.8243133949085637
low00788.png,normal00788.png,22.319425585418795,0.7972134947776794,0.06282137334346771,0.2076663374900818,2.8398015222102027
low00789.png,normal00789.png,22.332270038189804,0.7958657145500183,0.06271644681692123,0.20352767407894135,2.88130103305486
Average,-,20.284131804914757,0.8323631286621094,0.0955773757956922,0.2008230621367693,4.724678096159436
