image,GT,PSNR,SSIM,MAE,LPIPS,NIQE
low00690.png,normal00690.png,23.170253358168434,0.8762855529785156,0.06373431533575058,0.1792762577533722,5.402649166506146
low00691.png,normal00691.png,23.96046617789039,0.8558843731880188,0.05627201497554779,0.18447931110858917,5.599243667498726
low00692.png,normal00692.png,18.14688574148693,0.8382603526115417,0.11749813705682755,0.09812405705451965,4.890976331719461
low00693.png,normal00693.png,29.40448298441506,0.914604902267456,0.024279814213514328,0.07090134918689728,4.754630804720906
low00694.png,normal00694.png,24.989038069968622,0.8910739421844482,0.05004657804965973,0.10215727239847183,5.421722954891156
low00695.png,normal00695.png,27.60854178919629,0.909873902797699,0.03315377235412598,0.09031548351049423,5.383200357835975
low00696.png,normal00696.png,23.23470642552659,0.85074782371521,0.05622055009007454,0.21174493432044983,4.887591795943314
low00697.png,normal00697.png,22.388310586554706,0.8381053805351257,0.06403283029794693,0.21603581309318542,4.5920022413190535
low00698.png,normal00698.png,19.974204104675295,0.8904435634613037,0.09064214676618576,0.11222707480192184,4.764297724425339
low00699.png,normal00699.png,19.623057879848876,0.8760083317756653,0.09413038194179535,0.11773668974637985,4.44864238120649
low00700.png,normal00700.png,23.806303981946442,0.8254236578941345,0.0473390631377697,0.0759950578212738,4.2145390530487195
low00701.png,normal00701.png,21.327261541417393,0.8248953819274902,0.07088077068328857,0.0865786001086235,4.33509800987861
low00702.png,normal00702.png,18.709619596196628,0.8709430694580078,0.11051690578460693,0.20471757650375366,4.735319887742952
low00703.png,normal00703.png,20.43923116455992,0.8827503323554993,0.0880471020936966,0.2012566775083542,4.7543650106160005
low00704.png,normal00704.png,18.978876207296086,0.8709025979042053,0.1065952330827713,0.20327472686767578,4.650451440153869
low00705.png,normal00705.png,26.358405994497875,0.8987813591957092,0.03581281378865242,0.16963933408260345,5.715764170603308
low00706.png,normal00706.png,27.331423488713774,0.9009305834770203,0.03326871991157532,0.1795656681060791,5.519036388468368
low00707.png,normal00707.png,23.014669621759083,0.8892272114753723,0.06203373894095421,0.17569351196289062,5.785174699053462
low00708.png,normal00708.png,23.71411574195598,0.8834277987480164,0.05929748713970184,0.15255770087242126,6.163919428192215
low00709.png,normal00709.png,29.428215278355093,0.8982070088386536,0.024135539308190346,0.14514951407909393,6.141846148930776
low00710.png,normal00710.png,19.976434191065863,0.9124352335929871,0.0914117619395256,0.10318537056446075,5.537940817524563
low00711.png,normal00711.png,20.28340687215048,0.9159949421882629,0.08817093074321747,0.1034080907702446,5.4484467717002945
low00712.png,normal00712.png,22.56202016173916,0.9441006779670715,0.06835411489009857,0.061461396515369415,5.733881551116827
low00713.png,normal00713.png,24.26623911182423,0.9472787976264954,0.05267747864127159,0.05833232402801514,5.3496700828001424
low00714.png,normal00714.png,21.53221004647941,0.8803191184997559,0.07279949635267258,0.11347897350788116,3.3768792081545667
low00715.png,normal00715.png,17.10307670807546,0.8513581156730652,0.13009212911128998,0.11780161410570145,3.636854565934814
low00716.png,normal00716.png,28.76348944869569,0.9362891316413879,0.02849518321454525,0.12193035334348679,4.353315861180128
low00717.png,normal00717.png,28.632901528805647,0.904140055179596,0.02492251992225647,0.16854815185070038,4.695014196666985
low00718.png,normal00718.png,26.134271195747324,0.9075319170951843,0.031333405524492264,0.14429201185703278,4.198527263309136
low00719.png,normal00719.png,22.179282457777077,0.8904364705085754,0.06315550208091736,0.14951223134994507,4.1184403970552905
low00720.png,normal00720.png,16.621159227951882,0.8211659789085388,0.12349383533000946,0.1421855092048645,3.722475078158002
low00721.png,normal00721.png,16.945865396833728,0.8375652432441711,0.11880636215209961,0.13857567310333252,3.6809274483843524
low00722.png,normal00722.png,18.755776516004865,0.851048469543457,0.1003761738538742,0.1191619411110878,3.6937511547114243
low00723.png,normal00723.png,16.04334135116789,0.8018391728401184,0.1428736299276352,0.1380305141210556,3.6394138065974673
low00724.png,normal00724.png,11.941876357849107,0.6326245069503784,0.2366551160812378,0.3656121492385864,3.3236502001428647
low00725.png,normal00725.png,12.165413157568615,0.6594207882881165,0.231116384267807,0.35064247250556946,3.4452254555259545
low00726.png,normal00726.png,20.804586026888284,0.7435075640678406,0.07299689203500748,0.3710010349750519,4.492346830557146
low00727.png,normal00727.png,20.715729523320295,0.7419900894165039,0.07365988194942474,0.369538277387619,4.508538265384075
low00728.png,normal00728.png,19.8441668727203,0.7203500866889954,0.08273855596780777,0.3796609342098236,4.650038204750613
low00729.png,normal00729.png,30.7045901239217,0.9437186121940613,0.021831050515174866,0.08412307500839233,4.737329031918945
low00730.png,normal00730.png,30.268785724581523,0.9436553120613098,0.02135762944817543,0.08200633525848389,4.839132023749393
low00731.png,normal00731.png,21.68154660499418,0.8859601616859436,0.06684623658657074,0.10302488505840302,2.9990443349120395
low00732.png,normal00732.png,21.06356139008256,0.8835594654083252,0.0719401091337204,0.10287922620773315,3.0451094056113672
low00733.png,normal00733.png,25.607026043852628,0.9386182427406311,0.044280894100666046,0.06827232986688614,3.6221881005659284
low00734.png,normal00734.png,25.08492477774066,0.937783420085907,0.04800828546285629,0.0694136694073677,3.523768293473266
low00735.png,normal00735.png,18.38626786505669,0.8249172568321228,0.1028556078672409,0.12340772151947021,3.274699724601247
low00736.png,normal00736.png,23.712070767833225,0.8594188690185547,0.048180121928453445,0.11291846632957458,3.3037282458436263
low00737.png,normal00737.png,22.195801273082893,0.871924877166748,0.06530669331550598,0.18094703555107117,4.162102784096216
low00738.png,normal00738.png,18.928813580070837,0.8628251552581787,0.10225490480661392,0.18977048993110657,4.299839498571733
low00739.png,normal00739.png,19.124247931222115,0.8537682890892029,0.09430155903100967,0.22207511961460114,4.58701272631844
low00740.png,normal00740.png,20.137157185003364,0.8593172430992126,0.08423245698213577,0.22878162562847137,4.547943631770324
low00741.png,normal00741.png,22.67564553985634,0.8816364407539368,0.060675594955682755,0.12924189865589142,4.635758858156177
low00742.png,normal00742.png,22.727134204248507,0.8596939444541931,0.061834461987018585,0.2026076465845108,5.571722111916483
low00743.png,normal00743.png,24.194637450983056,0.913244903087616,0.05338972806930542,0.083572156727314,4.280347784327275
low00744.png,normal00744.png,15.378946284716395,0.832062304019928,0.1656223088502884,0.14710302650928497,4.3264732341656105
low00745.png,normal00745.png,25.764281462524004,0.8345723152160645,0.037171345204114914,0.18820889294147491,4.355321893573679
low00746.png,normal00746.png,26.370355060429006,0.8258069157600403,0.03268415108323097,0.1897076964378357,4.418200295665233
low00747.png,normal00747.png,22.34090161033822,0.9119958877563477,0.06928900629281998,0.09783720225095749,4.5245124266506505
low00748.png,normal00748.png,29.283688911341045,0.9309048652648926,0.02614394761621952,0.09348293393850327,4.732648833377828
low00749.png,normal00749.png,27.291096956942944,0.9049554467201233,0.0336463525891304,0.16247238218784332,4.38276427386553
