image,GT,PSNR,SSIM,MAE,LPIPS,NIQE
r00816405t.png,r00816405t.png,28.452639963154418,0.9632720351219177,0.028926528990268707,0.03889782726764679,3.818103498011391
r00869422t.png,r00869422t.png,23.580975257201082,0.8794373869895935,0.051280759274959564,0.070416659116745,5.2262535746595296
r00879054t.png,r00879054t.png,24.07340904507141,0.9301457405090332,0.0537726953625679,0.057345498353242874,4.024686723782761
r01058910t.png,r01058910t.png,24.196590858629534,0.9337494969367981,0.049969665706157684,0.07410059124231339,4.175868496772303
r01170470t.png,r01170470t.png,30.783675867214097,0.9772446155548096,0.02291194535791874,0.0258500799536705,3.909498326187693
r01474187t.png,r01474187t.png,28.01734298869111,0.9644312262535095,0.03288290277123451,0.033456407487392426,5.287341916622946
r0150031ft.png,r0150031ft.png,29.832275309838117,0.9720940589904785,0.02314559556543827,0.02275799959897995,4.643094215571463
r01559391t.png,r01559391t.png,23.194948183389528,0.86576247215271,0.04054424539208412,0.12259532511234283,2.6323978824220613
r02189767t.png,r02189767t.png,27.38418362007314,0.9166275858879089,0.035256024450063705,0.06062852591276169,3.343134942990467
r02354285t.png,r02354285t.png,28.35679190800952,0.9062253832817078,0.02989490143954754,0.06454463303089142,4.037780201402909
r02508493t.png,r02508493t.png,29.013004447930705,0.9596143364906311,0.028909113258123398,0.03901365026831627,3.446753325004336
r0287344at.png,r0287344at.png,35.54170801564464,0.9887996315956116,0.01213554572314024,0.009496534243226051,3.3427547883833713
r02897203t.png,r02897203t.png,33.60633621009795,0.9848566651344299,0.014859839342534542,0.013652926310896873,3.339111377494298
r03193652t.png,r03193652t.png,24.276673252842563,0.8822746276855469,0.049046438187360764,0.07136464864015579,5.159598803351579
r0341853dt.png,r0341853dt.png,23.760014233548933,0.9292032122612,0.054067064076662064,0.12495414167642593,3.6075420876293567
r0372042dt.png,r0372042dt.png,27.003969143560358,0.9431362748146057,0.03249192610383034,0.05274266004562378,5.672154679951788
r04317453t.png,r04317453t.png,34.161515442365086,0.9755154252052307,0.014100016094744205,0.037978868931531906,3.930998606208274
r0465565ct.png,r0465565ct.png,31.309789095811954,0.9755600094795227,0.021207580342888832,0.02903137356042862,4.416515907919972
