image,GT,PSNR,SSIM,MAE,LPIPS,NIQE
low00690.png,normal00690.png,27.392097898509213,0.8797828555107117,0.0318288616836071,0.17614547908306122,6.059785300619423
low00691.png,normal00691.png,27.170204171014113,0.8578535914421082,0.03052467480301857,0.17624247074127197,6.275505274789042
low00692.png,normal00692.png,26.67810843872774,0.8957045078277588,0.033488646149635315,0.09856871515512466,5.102685169149252
low00693.png,normal00693.png,26.636315986233974,0.8954071998596191,0.033322811126708984,0.09795129299163818,5.138513274806477
low00694.png,normal00694.png,30.701736596146148,0.9145222306251526,0.018228251487016678,0.07157653570175171,5.999937423915342
low00695.png,normal00695.png,29.191190234366438,0.9125423431396484,0.024488205090165138,0.07852746546268463,6.238561337011877
low00696.png,normal00696.png,25.539345377255774,0.8853680491447449,0.04010925814509392,0.21832440793514252,4.697457379113382
low00697.png,normal00697.png,25.33147160910202,0.8846117854118347,0.0425611212849617,0.2183408886194229,4.730065454195285
low00698.png,normal00698.png,31.389394751443966,0.9240708351135254,0.01769695244729519,0.08864088356494904,4.651356040620649
low00699.png,normal00699.png,29.378172613226546,0.9008116722106934,0.02013927698135376,0.09534405171871185,4.635455256004881
low00700.png,normal00700.png,25.426567994555967,0.8436346054077148,0.030180495232343674,0.07443176954984665,4.694915341044464
low00701.png,normal00701.png,25.72385060526583,0.8527624607086182,0.02941509149968624,0.07148616015911102,4.658950057043253
low00702.png,normal00702.png,24.412561062337478,0.8977088332176208,0.04804849624633789,0.19412171840667725,5.127227098481081
low00703.png,normal00703.png,25.633553989019045,0.8999032974243164,0.03880162537097931,0.18347516655921936,4.543114536884455
low00704.png,normal00704.png,24.047061952101313,0.8949095606803894,0.05061604455113411,0.19338354468345642,5.059072456248949
low00705.png,normal00705.png,28.168925519089697,0.8866594433784485,0.028914105147123337,0.17276635766029358,5.386471208573121
low00706.png,normal00706.png,29.873090397814526,0.8849806189537048,0.023734480142593384,0.17047123610973358,5.425174230432512
low00707.png,normal00707.png,30.11925808668068,0.885652482509613,0.022873960435390472,0.1636596918106079,5.675401284240055
low00708.png,normal00708.png,26.94141510924365,0.8844245076179504,0.032834574580192566,0.15616367757320404,5.9104228677003725
low00709.png,normal00709.png,27.239210063670157,0.8878183364868164,0.031154535710811615,0.15049946308135986,6.0164643627486285
low00710.png,normal00710.png,31.303724628623712,0.9555563926696777,0.021703852340579033,0.06738696992397308,4.866164730361406
low00711.png,normal00711.png,31.211193027846242,0.9567921161651611,0.020638208836317062,0.06711379438638687,4.731973669871568
low00712.png,normal00712.png,28.799337506720892,0.9572927355766296,0.03000696375966072,0.051529623568058014,6.680001238970871
low00713.png,normal00713.png,28.77010114302385,0.9568668007850647,0.030024290084838867,0.05177171528339386,6.614527601802289
low00714.png,normal00714.png,26.639847403995013,0.8903822302818298,0.034163739532232285,0.09673264622688293,3.948961919620835
low00715.png,normal00715.png,25.95366788202501,0.8906787037849426,0.03611372038722038,0.10127284377813339,4.045612704887363
low00716.png,normal00716.png,29.875341561501738,0.938906729221344,0.026502858847379684,0.11006315797567368,4.744354418349003
low00717.png,normal00717.png,27.09619426941377,0.9050360321998596,0.034273575991392136,0.17229466140270233,5.130071660231398
low00718.png,normal00718.png,29.514110395549054,0.8862380981445312,0.0216662660241127,0.18234950304031372,4.361059717452068
low00719.png,normal00719.png,29.510268249582676,0.8879561424255371,0.02175644040107727,0.183113694190979,4.326120688261054
low00720.png,normal00720.png,30.71852039533713,0.9283546805381775,0.022584985941648483,0.08975869417190552,4.085327950210649
low00721.png,normal00721.png,30.887885528560712,0.9293465614318848,0.022370295599102974,0.08615807443857193,4.065462747655857
low00722.png,normal00722.png,30.458144916421247,0.9218160510063171,0.021168742328882217,0.08048754185438156,3.904262562554281
low00723.png,normal00723.png,30.06134607762009,0.9168424606323242,0.022095248103141785,0.08247397840023041,3.7513493997089857
low00724.png,normal00724.png,28.283997834941317,0.7977672219276428,0.02886785753071308,0.3078721761703491,3.82566921614471
low00725.png,normal00725.png,28.859951133211208,0.818540096282959,0.02724028378725052,0.3016948699951172,3.6626270508371257
low00726.png,normal00726.png,24.494699505950685,0.8224608898162842,0.04721434414386749,0.35130947828292847,4.864567719509745
low00727.png,normal00727.png,24.47829360639564,0.8220033645629883,0.04733530431985855,0.3543466329574585,4.900118993246598
low00728.png,normal00728.png,23.962018932999754,0.792242705821991,0.0498770996928215,0.3657931983470917,4.8059907222518925
low00729.png,normal00729.png,30.008557017852894,0.9186251759529114,0.0198215339332819,0.17186672985553741,4.5869231312392085
low00730.png,normal00730.png,30.256471515900042,0.9203526973724365,0.019374020397663116,0.1694798320531845,4.5098210529586735
low00731.png,normal00731.png,26.997883877000618,0.9081920981407166,0.036623451858758926,0.12082614004611969,4.113646246817078
low00732.png,normal00732.png,27.33495783974597,0.9085853695869446,0.0352703258395195,0.1164335086941719,3.948840744941418
low00733.png,normal00733.png,32.79441400114321,0.939702570438385,0.01729140430688858,0.07791372388601303,4.2260766748983265
low00734.png,normal00734.png,33.08578054715441,0.9397699236869812,0.016681421548128128,0.07613392919301987,4.322850478977727
low00735.png,normal00735.png,25.69875177397938,0.835493803024292,0.037070631980895996,0.11831851303577423,3.5377524060912444
low00736.png,normal00736.png,26.38088421065649,0.8605740666389465,0.03553343191742897,0.11717160046100616,3.6384164837614374
low00737.png,normal00737.png,29.63090360929983,0.8922662138938904,0.025487639009952545,0.15994229912757874,4.714967940167175
low00738.png,normal00738.png,29.823267417380038,0.9006426930427551,0.025443166494369507,0.15827976167201996,4.510336558781599
low00739.png,normal00739.png,24.17526793458358,0.8792971968650818,0.049361538141965866,0.22287535667419434,5.256087805919732
low00740.png,normal00740.png,24.27607776963638,0.8782715797424316,0.04941529035568237,0.22441542148590088,5.312151506084526
low00741.png,normal00741.png,26.000401514965397,0.8961272239685059,0.03944830223917961,0.15770550072193146,5.731944487280231
low00742.png,normal00742.png,28.080679932327865,0.8678142428398132,0.030407853424549103,0.22828873991966248,7.378804615155041
low00743.png,normal00743.png,29.54937941279002,0.9176779389381409,0.02517234906554222,0.12180760502815247,5.1098364807362415
low00744.png,normal00744.png,30.077580192669053,0.8936872482299805,0.02295968495309353,0.1465311050415039,5.196191317322951
low00745.png,normal00745.png,26.321494483116275,0.8282201290130615,0.03512466698884964,0.19545358419418335,5.070266383353889
low00746.png,normal00746.png,25.69183278448027,0.815811812877655,0.036939837038517,0.20097337663173676,5.026886486205212
low00747.png,normal00747.png,29.590630589854094,0.9275107383728027,0.02415463514626026,0.10492963343858719,4.540518875670868
low00748.png,normal00748.png,29.59906164694175,0.9327249526977539,0.02392609603703022,0.10113050788640976,4.599723705081269
low00749.png,normal00749.png,27.031595520717822,0.9074545502662659,0.033996328711509705,0.14574168622493744,4.797351888304618
low00750.png,normal00750.png,25.857593295078154,0.8811143040657043,0.03697974607348442,0.15368720889091492,4.921358263209313
low00751.png,normal00751.png,27.78347162112565,0.9111202359199524,0.03150016814470291,0.16501961648464203,4.922278383659366
low00752.png,normal00752.png,28.01026160483365,0.9108311533927917,0.031114274635910988,0.1686667799949646,5.032743193998149
low00753.png,normal00753.png,27.244352863071907,0.9011185169219971,0.03691641986370087,0.20321989059448242,5.1163883447751815
low00754.png,normal00754.png,27.5587385209035,0.9053673148155212,0.03606153279542923,0.18905825912952423,5.238624162138788
low00755.png,normal00755.png,27.18610419921513,0.8756997585296631,0.037184566259384155,0.2673221826553345,5.259642713244617
low00756.png,normal00756.png,27.2587995655301,0.872181236743927,0.03692657873034477,0.2707955241203308,5.36845482103152
low00757.png,normal00757.png,24.84474770564657,0.8728614449501038,0.04720687493681908,0.20497365295886993,4.373969990055571
low00758.png,normal00758.png,24.025715487531222,0.8712760806083679,0.05087434500455856,0.19635984301567078,4.217956924244398
low00759.png,normal00759.png,26.56018170639948,0.854529857635498,0.03489312157034874,0.13358701765537262,5.561360983351519
low00760.png,normal00760.png,26.4523879467039,0.8823766112327576,0.03467696160078049,0.12313631176948547,5.628103369945375
low00761.png,normal00761.png,28.58236791684675,0.9426627159118652,0.027295416221022606,0.0944872498512268,6.783291361567495
low00762.png,normal00762.png,28.540195698053083,0.9409379959106445,0.02769443579018116,0.09428345412015915,6.68177126961583
low00763.png,normal00763.png,30.6118258514421,0.910071849822998,0.024666940793395042,0.2064424455165863,12.197085109334598
low00764.png,normal00764.png,30.288237178783078,0.9077796936035156,0.025374170392751694,0.20171095430850983,12.340579047314261
low00765.png,normal00765.png,22.809145427441194,0.8272680640220642,0.054451074451208115,0.21114099025726318,5.17924243982353
low00766.png,normal00766.png,22.186885852399058,0.8187500834465027,0.05555170774459839,0.21377167105674744,5.417519749127052
low00767.png,normal00767.png,20.556508838688234,0.7920675277709961,0.07390519976615906,0.22420287132263184,5.6075772324578015
low00768.png,normal00768.png,21.27541538539915,0.8039059638977051,0.06739751249551773,0.20460094511508942,5.28315819207004
low00769.png,normal00769.png,21.677045556747867,0.8578929901123047,0.04977370426058769,0.28897738456726074,6.524562307735315
low00770.png,normal00770.png,21.30919042144095,0.8534688949584961,0.051134347915649414,0.2918488085269928,6.812229667062802
low00771.png,normal00771.png,23.63995528668491,0.7137152552604675,0.05236252769827843,0.13273963332176208,6.958683528852055
low00772.png,normal00772.png,24.31579711187426,0.8094423413276672,0.04898904636502266,0.1376987248659134,6.47404819232793
low00773.png,normal00773.png,27.05828399837293,0.923268735408783,0.03324499353766441,0.19136729836463928,5.946027231663213
low00774.png,normal00774.png,27.697969951708025,0.9210367202758789,0.032422177493572235,0.19409224390983582,6.238038839081172
low00775.png,normal00775.png,25.82724130787852,0.8328442573547363,0.036884408444166183,0.14024204015731812,4.6922055703845835
low00776.png,normal00776.png,25.802053076655604,0.8368117213249207,0.037846628576517105,0.14250893890857697,4.677426883766748
low00777.png,normal00777.png,25.224405544221614,0.8131124973297119,0.04244939610362053,0.1951735019683838,4.806362291189279
low00778.png,normal00778.png,25.156408201699826,0.8042910099029541,0.04225654900074005,0.19594457745552063,4.439913997686849
low00779.png,normal00779.png,22.740566938248193,0.8504881858825684,0.054866351187229156,0.24030806124210358,5.62059868725061
low00780.png,normal00780.png,22.65954239038205,0.8492501378059387,0.05536023899912834,0.24375157058238983,5.5682415562282035
low00781.png,normal00781.png,26.2408089694193,0.8597608208656311,0.03358465060591698,0.16096246242523193,4.764332193459309
low00782.png,normal00782.png,26.891358914337392,0.8736005425453186,0.031704943627119064,0.15375591814517975,4.670448579499784
low00783.png,normal00783.png,26.77721457505943,0.8716720938682556,0.03183002397418022,0.15305522084236145,4.4562248055886045
low00784.png,normal00784.png,25.44477475044093,0.785954475402832,0.037764303386211395,0.2624167799949646,4.909219446191672
low00785.png,normal00785.png,25.182946190510584,0.7789309024810791,0.03933015838265419,0.26258933544158936,4.745234654653955
low00786.png,normal00786.png,25.616014465089336,0.7920085787773132,0.03751891106367111,0.26441943645477295,4.9469302693785515
low00787.png,normal00787.png,24.28620226304334,0.7769651412963867,0.04840334132313728,0.24214957654476166,3.8095770216547367
low00788.png,normal00788.png,25.053065642276266,0.7852571606636047,0.04413289949297905,0.24098993837833405,3.941190665769826
low00789.png,normal00789.png,25.373204780018025,0.7855365872383118,0.042502280324697495,0.24494552612304688,3.6816503771204654
Average,-,27.018850370489208,0.8757022619247437,0.03489102084189653,0.16996266633272172,5.172844076528088
